id,name,type,year,component,variable,value
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2008,Other,total_ranks,381
0400000US25,Massachusetts State,state,2010,Other,index,111
0400000US25,Massachusetts State,state,2010,Other,rank,5
0400000US25,Massachusetts State,state,2010,Other,total_ranks,51
0400000US49,Utah State,state,2013,Rents,index,92.9
0400000US49,Utah State,state,2013,Rents,rank,23
0400000US49,Utah State,state,2013,Rents,total_ranks,51
310M200US41140,"St. Joseph, MO-KS Metro Area",msa,2010,Goods,index,96.5
310M200US41140,"St. Joseph, MO-KS Metro Area",msa,2010,Goods,rank,322
310M200US41140,"St. Joseph, MO-KS Metro Area",msa,2010,Goods,total_ranks,381
310M200US19140,"Dalton, GA Metro Area",msa,2013,All,index,84.3
310M200US19140,"Dalton, GA Metro Area",msa,2013,All,rank,369
310M200US19140,"Dalton, GA Metro Area",msa,2013,All,total_ranks,381
0400000US05,Arkansas State,state,2008,Goods,index,96.6
0400000US05,Arkansas State,state,2008,Goods,rank,39
0400000US05,Arkansas State,state,2008,Goods,total_ranks,51
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",msa,2012,All,index,106.9
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",msa,2012,All,rank,28
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",msa,2012,All,total_ranks,381
310M200US15940,"Canton-Massillon, OH Metro Area",msa,2008,Rents,index,68.3
310M200US15940,"Canton-Massillon, OH Metro Area",msa,2008,Rents,rank,320
310M200US15940,"Canton-Massillon, OH Metro Area",msa,2008,Rents,total_ranks,381
310M200US40660,"Rome, GA Metro Area",msa,2010,Goods,index,93.2
310M200US40660,"Rome, GA Metro Area",msa,2010,Goods,rank,362
310M200US40660,"Rome, GA Metro Area",msa,2010,Goods,total_ranks,381
310M200US39580,"Raleigh, NC Metro Area",msa,2013,Goods,index,97.6
310M200US39580,"Raleigh, NC Metro Area",msa,2013,Goods,rank,146
310M200US39580,"Raleigh, NC Metro Area",msa,2013,Goods,total_ranks,381
0400000US02,Alaska State,state,2012,All,index,106.3
0400000US02,Alaska State,state,2012,All,rank,9
0400000US02,Alaska State,state,2012,All,total_ranks,51
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2010,Rents,index,117
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2010,Rents,rank,36
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2010,Rents,total_ranks,381
0400000US31,Nebraska State,state,2013,Goods,index,95.2
0400000US31,Nebraska State,state,2013,Goods,rank,45
0400000US31,Nebraska State,state,2013,Goods,total_ranks,51
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",msa,2010,All,index,92.8
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",msa,2010,All,rank,206
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",msa,2010,All,total_ranks,381
310M200US43780,"South Bend-Mishawaka, IN-MI Metro Area",msa,2008,All,index,91.9
310M200US43780,"South Bend-Mishawaka, IN-MI Metro Area",msa,2008,All,rank,246
310M200US43780,"South Bend-Mishawaka, IN-MI Metro Area",msa,2008,All,total_ranks,381
310M200US12620,"Bangor, ME Metro Area",msa,2013,Goods,index,97.8
310M200US12620,"Bangor, ME Metro Area",msa,2013,Goods,rank,79
310M200US12620,"Bangor, ME Metro Area",msa,2013,Goods,total_ranks,381
310M200US30860,"Logan, UT-ID Metro Area",msa,2008,Goods,index,99.8
310M200US30860,"Logan, UT-ID Metro Area",msa,2008,Goods,rank,46
310M200US30860,"Logan, UT-ID Metro Area",msa,2008,Goods,total_ranks,381
310M200US30460,"Lexington-Fayette, KY Metro Area",msa,2013,All,index,92.2
310M200US30460,"Lexington-Fayette, KY Metro Area",msa,2013,All,rank,222
310M200US30460,"Lexington-Fayette, KY Metro Area",msa,2013,All,total_ranks,381
310M200US49700,"Yuba City, CA Metro Area",msa,2010,All,index,98.3
310M200US49700,"Yuba City, CA Metro Area",msa,2010,All,rank,82
310M200US49700,"Yuba City, CA Metro Area",msa,2010,All,total_ranks,381
310M200US27740,"Johnson City, TN Metro Area",msa,2009,Rents,index,65.4
310M200US27740,"Johnson City, TN Metro Area",msa,2009,Rents,rank,334
310M200US27740,"Johnson City, TN Metro Area",msa,2009,Rents,total_ranks,381
310M200US27780,"Johnstown, PA Metro Area",msa,2009,Rents,index,48.2
310M200US27780,"Johnstown, PA Metro Area",msa,2009,Rents,rank,380
310M200US27780,"Johnstown, PA Metro Area",msa,2009,Rents,total_ranks,381
0400000US11,District of Columbia State,state,2008,Other,index,112.2
0400000US11,District of Columbia State,state,2008,Other,rank,3
0400000US11,District of Columbia State,state,2008,Other,total_ranks,51
310M200US13900,"Bismarck, ND Metro Area",msa,2010,Rents,index,73.1
310M200US13900,"Bismarck, ND Metro Area",msa,2010,Rents,rank,272
310M200US13900,"Bismarck, ND Metro Area",msa,2010,Rents,total_ranks,381
310M200US29740,"Las Cruces, NM Metro Area",msa,2013,All,index,92.4
310M200US29740,"Las Cruces, NM Metro Area",msa,2013,All,rank,215
310M200US29740,"Las Cruces, NM Metro Area",msa,2013,All,total_ranks,381
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",msa,2010,All,index,101.4
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",msa,2010,All,rank,48
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",msa,2010,All,total_ranks,381
310M200US46060,"Tucson, AZ Metro Area",msa,2008,All,index,97
310M200US46060,"Tucson, AZ Metro Area",msa,2008,All,rank,113
310M200US46060,"Tucson, AZ Metro Area",msa,2008,All,total_ranks,381
310M200US26140,"Homosassa Springs, FL Metro Area",msa,2009,Rents,index,93
310M200US26140,"Homosassa Springs, FL Metro Area",msa,2009,Rents,rank,127
310M200US26140,"Homosassa Springs, FL Metro Area",msa,2009,Rents,total_ranks,381
310M200US40580,"Rocky Mount, NC Metro Area",msa,2009,Rents,index,58
310M200US40580,"Rocky Mount, NC Metro Area",msa,2009,Rents,rank,364
310M200US40580,"Rocky Mount, NC Metro Area",msa,2009,Rents,total_ranks,381
310M200US47380,"Waco, TX Metro Area",msa,2010,All,index,90.6
310M200US47380,"Waco, TX Metro Area",msa,2010,All,rank,265
310M200US47380,"Waco, TX Metro Area",msa,2010,All,total_ranks,381
310M200US20700,"East Stroudsburg, PA Metro Area",msa,2013,All,index,98.7
310M200US20700,"East Stroudsburg, PA Metro Area",msa,2013,All,rank,73
310M200US20700,"East Stroudsburg, PA Metro Area",msa,2013,All,total_ranks,381
310M200US14260,"Boise City, ID Metro Area",msa,2011,Rents,index,82.4
310M200US14260,"Boise City, ID Metro Area",msa,2011,Rents,rank,196
310M200US14260,"Boise City, ID Metro Area",msa,2011,Rents,total_ranks,381
310M200US20020,"Dothan, AL Metro Area",msa,2010,Goods,index,96.9
310M200US20020,"Dothan, AL Metro Area",msa,2010,Goods,rank,307
310M200US20020,"Dothan, AL Metro Area",msa,2010,Goods,total_ranks,381
310M200US27100,"Jackson, MI Metro Area",msa,2010,Rents,index,69.9
310M200US27100,"Jackson, MI Metro Area",msa,2010,Rents,rank,303
310M200US27100,"Jackson, MI Metro Area",msa,2010,Rents,total_ranks,381
310M200US14500,"Boulder, CO Metro Area",msa,2010,Rents,index,135.9
310M200US14500,"Boulder, CO Metro Area",msa,2010,Rents,rank,21
310M200US14500,"Boulder, CO Metro Area",msa,2010,Rents,total_ranks,381
310M200US16060,"Carbondale-Marion, IL Metro Area",msa,2013,Rents,index,68.2
310M200US16060,"Carbondale-Marion, IL Metro Area",msa,2013,Rents,rank,319
310M200US16060,"Carbondale-Marion, IL Metro Area",msa,2013,Rents,total_ranks,381
310M200US18700,"Corvallis, OR Metro Area",msa,2011,All,index,96.9
310M200US18700,"Corvallis, OR Metro Area",msa,2011,All,rank,100
310M200US18700,"Corvallis, OR Metro Area",msa,2011,All,total_ranks,381
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",msa,2009,All,index,98.5
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",msa,2009,All,rank,89
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",msa,2009,All,total_ranks,381
310M200US16020,"Cape Girardeau, MO-IL Metro Area",msa,2012,Other,index,88.7
310M200US16020,"Cape Girardeau, MO-IL Metro Area",msa,2012,Other,rank,371
310M200US16020,"Cape Girardeau, MO-IL Metro Area",msa,2012,Other,total_ranks,381
310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",msa,2009,Rents,index,100.7
310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",msa,2009,Rents,rank,92
310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",msa,2009,Rents,total_ranks,381
310M200US15260,"Brunswick, GA Metro Area",msa,2011,All,index,85.4
310M200US15260,"Brunswick, GA Metro Area",msa,2011,All,rank,354
310M200US15260,"Brunswick, GA Metro Area",msa,2011,All,total_ranks,381
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",msa,2010,All,index,97.2
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",msa,2010,All,rank,97
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",msa,2010,All,total_ranks,381
0400000US11,District of Columbia State,state,2010,Other,index,112.3
0400000US11,District of Columbia State,state,2010,Other,rank,3
0400000US11,District of Columbia State,state,2010,Other,total_ranks,51
0400000US04,Arizona State,state,2010,Rents,index,95.1
0400000US04,Arizona State,state,2010,Rents,rank,21
0400000US04,Arizona State,state,2010,Rents,total_ranks,51
0400000US12,Florida State,state,2012,Other,index,96
0400000US12,Florida State,state,2012,Other,rank,29
0400000US12,Florida State,state,2012,Other,total_ranks,51
0400000US05,Arkansas State,state,2013,Rents,index,62.9
0400000US05,Arkansas State,state,2013,Rents,rank,51
0400000US05,Arkansas State,state,2013,Rents,total_ranks,51
310M200US48140,"Wausau, WI Metro Area",msa,2010,Rents,index,76
310M200US48140,"Wausau, WI Metro Area",msa,2010,Rents,rank,242
310M200US48140,"Wausau, WI Metro Area",msa,2010,Rents,total_ranks,381
310M200US46340,"Tyler, TX Metro Area",msa,2012,Rents,index,89
310M200US46340,"Tyler, TX Metro Area",msa,2012,Rents,rank,140
310M200US46340,"Tyler, TX Metro Area",msa,2012,Rents,total_ranks,381
310M200US10180,"Abilene, TX Metro Area",msa,2010,All,index,90.4
310M200US10180,"Abilene, TX Metro Area",msa,2010,All,rank,268
310M200US10180,"Abilene, TX Metro Area",msa,2010,All,total_ranks,381
310M200US14740,"Bremerton-Silverdale, WA Metro Area",msa,2012,Other,index,100.9
310M200US14740,"Bremerton-Silverdale, WA Metro Area",msa,2012,Other,rank,32
310M200US14740,"Bremerton-Silverdale, WA Metro Area",msa,2012,Other,total_ranks,381
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",msa,2008,Goods,index,106
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",msa,2008,Goods,rank,14
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",msa,2008,Goods,total_ranks,381
310M200US25620,"Hattiesburg, MS Metro Area",msa,2012,Rents,index,69.4
310M200US25620,"Hattiesburg, MS Metro Area",msa,2012,Rents,rank,314
310M200US25620,"Hattiesburg, MS Metro Area",msa,2012,Rents,total_ranks,381
310M200US27900,"Joplin, MO Metro Area",msa,2009,All,index,87.2
310M200US27900,"Joplin, MO Metro Area",msa,2009,All,rank,330
310M200US27900,"Joplin, MO Metro Area",msa,2009,All,total_ranks,381
310M200US24660,"Greensboro-High Point, NC Metro Area",msa,2012,All,index,90.4
310M200US24660,"Greensboro-High Point, NC Metro Area",msa,2012,All,rank,280
310M200US24660,"Greensboro-High Point, NC Metro Area",msa,2012,All,total_ranks,381
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2008,All,index,123
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2008,All,rank,3
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2008,All,total_ranks,381
310M200US18700,"Corvallis, OR Metro Area",msa,2013,Other,index,94
310M200US18700,"Corvallis, OR Metro Area",msa,2013,Other,rank,294
310M200US18700,"Corvallis, OR Metro Area",msa,2013,Other,total_ranks,381
310M200US39380,"Pueblo, CO Metro Area",msa,2009,All,index,92.6
310M200US39380,"Pueblo, CO Metro Area",msa,2009,All,rank,220
310M200US39380,"Pueblo, CO Metro Area",msa,2009,All,total_ranks,381
310M200US11700,"Asheville, NC Metro Area",msa,2008,All,index,93
310M200US11700,"Asheville, NC Metro Area",msa,2008,All,rank,212
310M200US11700,"Asheville, NC Metro Area",msa,2008,All,total_ranks,381
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2011,Other,index,94.4
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2011,Other,rank,179
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",msa,2011,Other,total_ranks,381
0400000US05,Arkansas State,state,2008,All,index,86.9
0400000US05,Arkansas State,state,2008,All,rank,49
0400000US05,Arkansas State,state,2008,All,total_ranks,51
310M200US10540,"Albany, OR Metro Area",msa,2011,Goods,index,98.9
310M200US10540,"Albany, OR Metro Area",msa,2011,Goods,rank,40
310M200US10540,"Albany, OR Metro Area",msa,2011,Goods,total_ranks,381
0400000US18,Indiana State,state,2009,Goods,index,96.5
0400000US18,Indiana State,state,2009,Goods,rank,41
0400000US18,Indiana State,state,2009,Goods,total_ranks,51
0400000US16,Idaho State,state,2008,Goods,index,98.3
0400000US16,Idaho State,state,2008,Goods,rank,25
0400000US16,Idaho State,state,2008,Goods,total_ranks,51
310M200US17660,"Coeur d'Alene, ID Metro Area",msa,2013,Rents,index,82.4
310M200US17660,"Coeur d'Alene, ID Metro Area",msa,2013,Rents,rank,196
310M200US17660,"Coeur d'Alene, ID Metro Area",msa,2013,Rents,total_ranks,381
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2013,All,index,93.6
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2013,All,rank,177
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2013,All,total_ranks,381
310M200US23060,"Fort Wayne, IN Metro Area",msa,2013,All,index,90.9
310M200US23060,"Fort Wayne, IN Metro Area",msa,2013,All,rank,261
310M200US23060,"Fort Wayne, IN Metro Area",msa,2013,All,total_ranks,381
310M200US47020,"Victoria, TX Metro Area",msa,2012,Other,index,94.2
310M200US47020,"Victoria, TX Metro Area",msa,2012,Other,rank,267
310M200US47020,"Victoria, TX Metro Area",msa,2012,Other,total_ranks,381
310M200US39340,"Provo-Orem, UT Metro Area",msa,2008,Other,index,97.6
310M200US39340,"Provo-Orem, UT Metro Area",msa,2008,Other,rank,130
310M200US39340,"Provo-Orem, UT Metro Area",msa,2008,Other,total_ranks,381
310M200US42700,"Sebring, FL Metro Area",msa,2013,Other,index,91.4
310M200US42700,"Sebring, FL Metro Area",msa,2013,Other,rank,363
310M200US42700,"Sebring, FL Metro Area",msa,2013,Other,total_ranks,381
310M200US33860,"Montgomery, AL Metro Area",msa,2010,Other,index,94.3
310M200US33860,"Montgomery, AL Metro Area",msa,2010,Other,rank,231
310M200US33860,"Montgomery, AL Metro Area",msa,2010,Other,total_ranks,381
310M200US17820,"Colorado Springs, CO Metro Area",msa,2009,Goods,index,96.7
310M200US17820,"Colorado Springs, CO Metro Area",msa,2009,Goods,rank,283
310M200US17820,"Colorado Springs, CO Metro Area",msa,2009,Goods,total_ranks,381
310M200US48300,"Wenatchee, WA Metro Area",msa,2012,Goods,index,98.9
310M200US48300,"Wenatchee, WA Metro Area",msa,2012,Goods,rank,64
310M200US48300,"Wenatchee, WA Metro Area",msa,2012,Goods,total_ranks,381
310M200US33260,"Midland, TX Metro Area",msa,2011,All,index,96.4
310M200US33260,"Midland, TX Metro Area",msa,2011,All,rank,113
310M200US33260,"Midland, TX Metro Area",msa,2011,All,total_ranks,381
310M200US24340,"Grand Rapids-Wyoming, MI Metro Area",msa,2011,Goods,index,96.8
310M200US24340,"Grand Rapids-Wyoming, MI Metro Area",msa,2011,Goods,rank,312
310M200US24340,"Grand Rapids-Wyoming, MI Metro Area",msa,2011,Goods,total_ranks,381
310M200US16220,"Casper, WY Metro Area",msa,2008,Other,index,97.6
310M200US16220,"Casper, WY Metro Area",msa,2008,Other,rank,114
310M200US16220,"Casper, WY Metro Area",msa,2008,Other,total_ranks,381
0400000US22,Louisiana State,state,2013,All,index,91.2
0400000US22,Louisiana State,state,2013,All,rank,37
0400000US22,Louisiana State,state,2013,All,total_ranks,51
310M200US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",msa,2009,Rents,index,101.2
310M200US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",msa,2009,Rents,rank,89
310M200US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",msa,2009,Rents,total_ranks,381
310M200US12220,"Auburn-Opelika, AL Metro Area",msa,2011,All,index,86.9
310M200US12220,"Auburn-Opelika, AL Metro Area",msa,2011,All,rank,341
310M200US12220,"Auburn-Opelika, AL Metro Area",msa,2011,All,total_ranks,381
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2008,Goods,index,98.4
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2008,Goods,rank,176
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2008,Goods,total_ranks,381
310M200US42340,"Savannah, GA Metro Area",msa,2011,Rents,index,91
310M200US42340,"Savannah, GA Metro Area",msa,2011,Rents,rank,130
310M200US42340,"Savannah, GA Metro Area",msa,2011,Rents,total_ranks,381
310M200US23060,"Fort Wayne, IN Metro Area",msa,2008,Rents,index,76.3
310M200US23060,"Fort Wayne, IN Metro Area",msa,2008,Rents,rank,248
310M200US23060,"Fort Wayne, IN Metro Area",msa,2008,Rents,total_ranks,381
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",msa,2009,Other,index,96.6
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",msa,2009,Other,rank,122
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",msa,2009,Other,total_ranks,381
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",msa,2012,Other,index,100.5
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",msa,2012,Other,rank,46
310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",msa,2012,Other,total_ranks,381
310M200US27500,"Janesville-Beloit, WI Metro Area",msa,2013,Goods,index,97.5
310M200US27500,"Janesville-Beloit, WI Metro Area",msa,2013,Goods,rank,173
310M200US27500,"Janesville-Beloit, WI Metro Area",msa,2013,Goods,total_ranks,381
310M200US48620,"Wichita, KS Metro Area",msa,2009,All,index,91.1
310M200US48620,"Wichita, KS Metro Area",msa,2009,All,rank,264
310M200US48620,"Wichita, KS Metro Area",msa,2009,All,total_ranks,381
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2012,All,index,90.9
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2012,All,rank,266
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2012,All,total_ranks,381
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",msa,2009,All,index,95
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",msa,2009,All,rank,155
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",msa,2009,All,total_ranks,381
0400000US29,Missouri State,state,2013,All,index,89.2
0400000US29,Missouri State,state,2013,All,rank,45
0400000US29,Missouri State,state,2013,All,total_ranks,51
310M200US29020,"Kokomo, IN Metro Area",msa,2011,All,index,88.6
310M200US29020,"Kokomo, IN Metro Area",msa,2011,All,rank,318
310M200US29020,"Kokomo, IN Metro Area",msa,2011,All,total_ranks,381
310M200US46660,"Valdosta, GA Metro Area",msa,2012,Rents,index,67.1
310M200US46660,"Valdosta, GA Metro Area",msa,2012,Rents,rank,325
310M200US46660,"Valdosta, GA Metro Area",msa,2012,Rents,total_ranks,381
0400000US42,Pennsylvania State,state,2008,Goods,index,99.7
0400000US42,Pennsylvania State,state,2008,Goods,rank,15
0400000US42,Pennsylvania State,state,2008,Goods,total_ranks,51
310M200US29340,"Lake Charles, LA Metro Area",msa,2008,Goods,index,98.5
310M200US29340,"Lake Charles, LA Metro Area",msa,2008,Goods,rank,125
310M200US29340,"Lake Charles, LA Metro Area",msa,2008,Goods,total_ranks,381
310M200US39460,"Punta Gorda, FL Metro Area",msa,2013,Other,index,94.3
310M200US39460,"Punta Gorda, FL Metro Area",msa,2013,Other,rank,227
310M200US39460,"Punta Gorda, FL Metro Area",msa,2013,Other,total_ranks,381
310M200US29180,"Lafayette, LA Metro Area",msa,2008,Goods,index,97.8
310M200US29180,"Lafayette, LA Metro Area",msa,2008,Goods,rank,221
310M200US29180,"Lafayette, LA Metro Area",msa,2008,Goods,total_ranks,381
